to,from,symbol,value,origin,tx_hash,gas_used,block_hash,fiat_value,action_type,code_address,eth_usd_pair.price.value,eth_usd_pair.price.decimals,eth_usd_pair.timestamp,eth_usd_pair.aggregator_round_id,fiat_decimals,block_timestamp,gas_price,score_from,score_to
0x28c6c06298d514db089934071355e5743bf21d60,0x9b02f5bc6147d0fdf2870a2f2c04e362e7d9eb43,AXS,55.51641671,0x9b02f5bc6147d0fdf2870a2f2c04e362e7d9eb43,0x71797f313807564b2ee90efada0ee6386fa96dd872c0789ae490331b05163a38,29729,0x932b5c1b117f9705c55caa500ed77c8e5cfc41af6c9d97f879710a2dcc6fa1a8,853237063822061435440000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636340109,470526239289,8,13583,08/11/2021 3:02:50,164000000000,70,85
0x28c6c06298d514db089934071355e5743bf21d60,0x1490df073a14f9fbb2147e71335b53e7a647a6d4,AXS,99.75,0x1490df073a14f9fbb2147e71335b53e7a647a6d4,0x9d1695886e5f27aaaeb22f96e832a835957a0fb5d7dae8bb65c5fc369f5fa867,29717,0x2198b45215262148352f03d4df1dc6a0b763b4f91e36cdd3f974e0c855b6b16c,"1,53257E+30",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636340109,470526239289,8,13583,08/11/2021 3:03:17,164000000000,69,85
0x28c6c06298d514db089934071355e5743bf21d60,0x6d8a8cfdee6a6deda6d4c1c03017b7fee33e7c8f,SLP,0.000000000000011507,0x6d8a8cfdee6a6deda6d4c1c03017b7fee33e7c8f,0x1e5fe88b6fae8fbb23b93be191bb9a55b69356104b8c451649e6c22c2df33645,29635,0x8ef5aca6cfe6e168aa15b98466f5020f8c19086484fac6a545a9aba9cce9b0fd,88261658806,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636340109,470526239289,8,13583,08/11/2021 3:03:45,164000000000,80,85
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0xe955528f49780723ae3e4b6c9a0656406c114020,AXS,72.76,0xe955528f49780723ae3e4b6c9a0656406c114020,0x61735a32fdc04a666d3f31088ea1093d616700745b224e163ab4cb9253bbacfd,155517,0x8ef5aca6cfe6e168aa15b98466f5020f8c19086484fac6a545a9aba9cce9b0fd,"1,1179E+30",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636340109,470526239289,8,13583,08/11/2021 3:03:45,138115355296,83,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x802a7f62b5240072e1f0356197fb699fadcd4f42,AXS,10.9358,0x802a7f62b5240072e1f0356197fb699fadcd4f42,0x9407b386d7ccd11063d332aaaf2f90efea1203dd3d4ffdea3fccd8682a185452,155517,0x68d6fa66cd8f5302cec8824ee4aacc62894cd70f423c19e098a56ee5781c3410,168019374060317600000000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636340109,470526239289,8,13583,08/11/2021 3:04:27,121182894752,68,76
0x28c6c06298d514db089934071355e5743bf21d60,0x8aa7f1c8da8be6ede571d689e022a0d8362fa181,SLP,0.00000000000001278,0x8aa7f1c8da8be6ede571d689e022a0d8362fa181,0x8286da1c54c63f4ec576a9cadec9a3f760fcfdb0e0e74617b30762be3c612fc9,29635,0x020b6d4e88960ce74f888195cc9b6b2c83e15a6d4a1d8d2c19badac1ee031bd1,98025002640,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636340109,470526239289,8,13583,08/11/2021 3:04:30,186000000000,90,85
0xe8f9fb8b85e4106f882a28ececc492330f90bc80,0x28c6c06298d514db089934071355e5743bf21d60,SLP,0.000000000000195516,0x28c6c06298d514db089934071355e5743bf21d60,0x7e1ac36aedb110e9f85c4ea618a8be15fd43161f3ee899fd4dbdadf09a00e49a,34447,0x26f4781768cf28c80cc33324ac14eb696fa2dbf314e33aadaf70528474969018,1501009178688,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636340109,470526239289,8,13583,08/11/2021 3:07:19,185000000000,85,75
0x3c2b829a65989beddab2bcde35372206a5d5b90a,0x28c6c06298d514db089934071355e5743bf21d60,SLP,0.000000000000080859,0x28c6c06298d514db089934071355e5743bf21d60,0xde4bd5e2ddc6dbd124903744c27e04278cac80ff5696eab55009197d5e781d4c,51547,0xbc65d0c55c826a1f33b92535115f3931612ae2b441f57357f6f956e879e18ac5,619302800514,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636340109,470526239289,8,13583,08/11/2021 3:09:33,185000000000,85,77
0x2d8719cf0fe19782140ae16eec03938a96f5228b,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,AXS,45.025185807716981227,0x2d8719cf0fe19782140ae16eec03938a96f5228b,0x77af2dae572d41c5fc8ab247452e4f361cedad2b442d5cbe90f83517ccdeffba,213100,0xfa19cafa93a53cea5d85117b685af2bcf0e31b3b32996106ea6b6052acde72c2,694577859765042934738591837605,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636340109,470526239289,8,13583,08/11/2021 3:15:33,120344352077,76,72
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x609f58db79bf0a373113a480354c6e9b894f14d7,AXS,90.878796620823874947,0x609f58db79bf0a373113a480354c6e9b894f14d7,0x4dd929abf1690605c2aa7bfc65d7fb6b327afdc16ef493d2fe819113afc85755,155541,0xfa19cafa93a53cea5d85117b685af2bcf0e31b3b32996106ea6b6052acde72c2,1401935359567039350181457355405,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636340109,470526239289,8,13583,08/11/2021 3:15:33,120344352077,69,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0xce4e47838fbf504b1476e537303bb49545a7a910,AXS,199.00,0xce4e47838fbf504b1476e537303bb49545a7a910,0xf313af12003329606e9cb5fcbbf040ec7201b235d920f2e8a7432456485043ff,160317,0xd14cbc929edcaf0485005daf14bea479dd5a860fa0bdd1432db9a816c0f79503,"3,06988E+30",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636340109,470526239289,8,13583,08/11/2021 3:16:40,123272885279,97,76
0x1f322d49297da8e4d9e3eaed3bac5aa605d8db13,0x28c6c06298d514db089934071355e5743bf21d60,AXS,2.488269,0x28c6c06298d514db089934071355e5743bf21d60,0xef652889688349a2f3224f7dee8aa8fba6826273e37b68a9528f636f7c543386,51617,0xa67e140770236b084b6df4612b226fb174752719ae29a657d9510ec388504a8a,38385314367124473000000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636340109,470526239289,8,13583,08/11/2021 3:17:18,192000000000,85,79
0x2f2ac3a8d72163a0da42857eb51bbb891798afad,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.000000000000003224,0x2f2ac3a8d72163a0da42857eb51bbb891798afad,0x5af365538d95062870cf8581e0b0ff67f386ab39479a973e050178144848865e,204807,0xce3c69e7e8e8bbefff3e9260707f8a1de216a78d3b42a44f1fb9c2e7afe02fd7,24715680496,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636341494,473338670341,8,13584,08/11/2021 3:19:03,124413099104,76,63
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x7e9a9d12caa9440ef43b4f2e4b3a42ec3f5f97cd,AXS,5049.72407029968659684,0x7e9a9d12caa9440ef43b4f2e4b3a42ec3f5f97cd,0x52fc83fe38e3038832ee8c3c0bee4ebf9e068d2c04c16418e4cae3ea16332e57,155553,0x5593e1be1a192c0a07badc1738910b22f7b1345ade7114ae25ad10f4a445e294,77974115926961004399175743271160,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636341494,473338670341,8,13584,08/11/2021 3:21:45,115134075991,71,76
0xa2d8c774bb0cba5b828af6b6474363f94299a960,0x28c6c06298d514db089934071355e5743bf21d60,SLP,0.000000000000029775,0x28c6c06298d514db089934071355e5743bf21d60,0xa97830454a74bfe8428611f797268cf7a939baea1198f26c6746043c75b9efc4,51535,0x36a343ad0dd2cafa895934a71059a4846bc49e13e70789be422c4dd66491a56e,228126462450,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636341494,473338670341,8,13584,08/11/2021 3:29:48,180000000000,85,71
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0xd58ca11feac2c928ac0ade003b77e53bb3692642,AXS,100.00,0xd58ca11feac2c928ac0ade003b77e53bb3692642,0xb4037f4e5dc262ba229d6bc0bc1e777fba9ad06f94e2117a1a443c4070f1c775,155517,0x7ba3b4e12e5b858754fd88f76b0b207bd04f4202cdcc6e19ba2ae01291474dc7,"1,5437E+30",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636341494,473338670341,8,13584,08/11/2021 3:30:21,111162119193,71,76
0x28c6c06298d514db089934071355e5743bf21d60,0x48219085b7e1034931b9c03ccb76595227685fd9,AXS,3400.00,0x48219085b7e1034931b9c03ccb76595227685fd9,0x5d7b0e0eaf141ecb6d9e985fad28c009302f3f5f278a352f3c57d066ee643b75,29717,0x3f9b9c61093b60e8b922cd5908ec74ce992c23a1746bee11072132f8295eff37,"5,24539E+31",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636341494,473338670341,8,13584,08/11/2021 3:33:05,140000000000,97,85
0x28c6c06298d514db089934071355e5743bf21d60,0x8fc576d9fbc5751f0a1a3ec36f1176a3b824ba57,SLP,0.000000000000015364,0x8fc576d9fbc5751f0a1a3ec36f1176a3b824ba57,0xaef2472026b1c563c876e81a7232eb041bfab59a8662ef8f0ffb267b67fe29a7,29635,0x72a8f8fa88fe12e6074943c1ddcc989bd95a4e4c7369809ae04722f35cccac21,117912154936,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636341494,473338670341,8,13584,08/11/2021 3:33:44,126000000000,99,85
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x803d6b5aeb3dd3075e15c9b25d6952fb22022337,AXS,1.00,0x803d6b5aeb3dd3075e15c9b25d6952fb22022337,0x26ef61b6836bba132a2d6f452a26011507a0af39c8d214de31535dc5dee669e0,155505,0x8dfb982054b5a6f13bbc66ac2b24ed5cb803863b1eb8dec8ff52e54ab0db40c8,"1,54419E+28",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636341494,473338670341,8,13584,08/11/2021 3:40:25,117063560407,66,76
0xc889d481f0e5db003bdce0abcc3da62b512533d6,0x28c6c06298d514db089934071355e5743bf21d60,SLP,0.000000000000155636,0x28c6c06298d514db089934071355e5743bf21d60,0x695d2f5462c8712688741c80cc08f4ce4f4d065279b16a9474bec9cb543054b1,34435,0x38fdb7e88abc01c863e101f31baa6c892b083d4bfdee8c3ec72e3bd368a694bd,1197186818828,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636341494,473338670341,8,13584,08/11/2021 3:41:23,158000000000,85,83
0x77accb6a63de48498a95f2a246d2eac0b6a4b0e7,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.000000000000004084,0x77accb6a63de48498a95f2a246d2eac0b6a4b0e7,0x7952923c57688c74b02ca97dc304667958525743f65d84c2c4c8697cf6e7d245,204795,0xe5f127242805629d8566aca57346855261f5de63f3a8119393fe6d937a361068,31415038732,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636341494,473338670341,8,13584,08/11/2021 3:42:12,119754251644,76,88
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0xe894a2e551c4fb2436301b8132a525e7e11fb8d1,SLP,0.000000000000003121,0xe894a2e551c4fb2436301b8132a525e7e11fb8d1,0x2c12a6c3dcd0fbdd60e1b53df2050b24a05c7b254f962fb646c15d748bd717bb,155480,0xe5f127242805629d8566aca57346855261f5de63f3a8119393fe6d937a361068,24007427983,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636341494,473338670341,8,13584,08/11/2021 3:42:12,119754251644,91,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x7f00f8ee8f599756c490bd440ab5e68f5885181b,AXS,14.96,0x7f00f8ee8f599756c490bd440ab5e68f5885181b,0xfa5766e02936b21c72acaf5a0aed16ccba70acad3cfaee59d139f7e32ab253bc,155505,0xab4d71df0663dc98a4f36740336d91e3ae54bd79aef392447b50edf620632660,"2,31259E+28",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,25,1636341494,473338670341,8,13584,08/11/2021 3:44:23,130353225237,96,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x77accb6a63de48498a95f2a246d2eac0b6a4b0e7,AXS,4.566011115282689746,0x77accb6a63de48498a95f2a246d2eac0b6a4b0e7,0x7afccdde66e65f15d6fe898842c85fcdd68c37a5313b0c88c7619c479e6b883b,155529,0x4d1ac97415852b43dc01562989732f5c65e74b67bff445bdc4276debdbc74187,70632050467191371088953134350,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636341494,473338670341,8,13584,08/11/2021 3:46:17,143606474480,88,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x36aa7d15a2c4ceb8357aeec2cf628f1d8af7ac1a,SLP,0.000000000000004944,0x36aa7d15a2c4ceb8357aeec2cf628f1d8af7ac1a,0x25d7750607085fea6885d36c289e47fce770ae9dab0b6696e64d3a9cb0c923c3,155480,0x4ce09d7ce718a68dac7d5a132f9068a0c20d64255e30917d7e5a50defe8e8d45,37914888336,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636341494,473338670341,8,13584,08/11/2021 3:50:11,118755107363,74,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x49e45d52c066a4053c72e438787f284a58793249,AXS,149.76,0x49e45d52c066a4053c72e438787f284a58793249,0x0dc5fe6a3c13d209fa61813e393c5410234d94c112a2896cd449ec4e62508916,155517,0x4ce09d7ce718a68dac7d5a132f9068a0c20d64255e30917d7e5a50defe8e8d45,"2,32277E+30",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636341494,473338670341,8,13584,08/11/2021 3:50:11,118755107363,97,76
0xa93ef39a6b51a81a9b60bc65a2565e425c2a1a6a,0x28c6c06298d514db089934071355e5743bf21d60,AXS,364.76,0x28c6c06298d514db089934071355e5743bf21d60,0x65729c94089495a8774f231fbfc40ceec9990b720e11da50da04b669d2c9805b,51617,0x530732f5e817180d712fd1271d5199a9260668dd4fb7a41fd716a1f31f8b2314,"5,65191E+30",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636341494,473338670341,8,13584,08/11/2021 3:52:01,176000000000,85,72
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x39691256e31187d5608c7e8c435e68e2e572070f,AXS,8.004465100916697755,0x39691256e31187d5608c7e8c435e68e2e572070f,0xdc047e2ac73541b11a757b7560fea637f5d0c1363dd0430a7081f35c4d322df5,155529,0xc8c5cba2f6c4ba93fa5cf2b35c4d69ef61c5b61faacd6028659d2fb7fc412f41,124028274093606820494597068165,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636341494,473338670341,8,13584,08/11/2021 3:53:09,124865234853,98,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0xeea092943ae889d7931eb4a4bf3eb02ab1507cd2,AXS,69.00,0xeea092943ae889d7931eb4a4bf3eb02ab1507cd2,0xfc75d400900de4807f4359803aa4295cf21862c0051d8bfb7624a394026aebf7,160317,0x60efb6a9b7d9650db88f2e6b262fdfbf7fcc55603a3e5989e423a70f6e577639,"1,06739E+30",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636341494,473338670341,8,13584,08/11/2021 3:54:20,127368348279,81,76
0xcdf45b5f0fb3aa8595f60e890e6a137ca3bd9c78,0x28c6c06298d514db089934071355e5743bf21d60,SLP,0.000000000000057909,0x28c6c06298d514db089934071355e5743bf21d60,0x5055904e1f1246cd4f4e4450d89947f8a6846130e97e5124e86eef28a7cd75df,34435,0x119987433ef5629c067830a94987b2594989e8df39f616f783e5f1bc7eef0942,443547789237,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636341494,473338670341,8,13584,08/11/2021 3:54:27,176000000000,85,79
0x757f9c18ff4306ad7236519e5d2a65ced9b62349,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.00000000000001279,0x757f9c18ff4306ad7236519e5d2a65ced9b62349,0x145257e380718f9dc43c179d7108f540cb8ed0ebee311a7a967818b7d7de74f9,221164,0x329c5d5bb7f676da4a7b15a8c6ee2baace54e9bb8d09326f76932182b4662034,97962255150,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636343716,472838967999,8,13585,08/11/2021 3:56:43,128692938137,76,95
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x58853a7771d078f6f6840042f7397b6bf072ef8f,SLP,0.000000000000000714,0x58853a7771d078f6f6840042f7397b6bf072ef8f,0x5e13ff028a25aa52d483d5dad3c5ffe7071beeba20c2c67eec4a908612037a86,155480,0x00bba7ab083b8212e7d5928bea52cf144d4672148082ad675de395fb855dc36c,5468442462,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636343716,472838967999,8,13585,08/11/2021 3:57:17,144570235455,64,76
0x28c6c06298d514db089934071355e5743bf21d60,0x1028eba0a43c420c4aca3f0806caebb0001de50d,AXS,229.778161,0x1028eba0a43c420c4aca3f0806caebb0001de50d,0x98a09d46a54fbd2b7b64744a257efec8f4b5fb74191190eb2e6baca1217a073b,34529,0x3214ce954864f898f891d71560c99e608d51e6161219427189af467143ecfba2,3541662400463111387000000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636343716,472838967999,8,13585,08/11/2021 4:00:01,179000000000,78,85
0x28c6c06298d514db089934071355e5743bf21d60,0x4262c6ebf25b902a0960a244cc5bcb31a964418f,SLP,0.00000000000026068,0x4262c6ebf25b902a0960a244cc5bcb31a964418f,0xff5a63a737db190d33e9a106a7061bd206a80337567e8c476f5d8399b37287f1,29647,0xdb026ef2d3ea83d0f753e2a648c951f180269d408de8811bf00bb6dcc8ec0b43,2004999104920,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636343716,472838967999,8,13585,08/11/2021 4:04:53,214000000000,97,85
0xc564be2b26abcc154d357c17265469ccd40b59fb,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.000000000000003053,0x4b87f1e5090c7b9e816cc26e35f605e1ef76d2e7,0x87e704a8313b5e3e72c50d9998631be9f07ab2a465b2cc8fcf1e6300ba5328a6,195907,0xbfae28c791ab3998bcf1d5820dca1893210e0c1e9aa03b6875342c21ed82851b,2345699278,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,7,1636343716,472838967999,8,13585,08/11/2021 4:07:37,111046305645,76,93
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0xf0e7aa33b6e9ca9603d61c20c6aa434a50aaa1b7,AXS,9.820589191286641743,0xf0e7aa33b6e9ca9603d61c20c6aa434a50aaa1b7,0x5aa0b637e1dccd3e36514ea5e66f326ecbe5fb0491abb61fe9d080c7d864323d,155529,0x15183177c5696608fab08116508b2a68e16865a477a37f77d1b51a2e4d69fde7,151232404110989145017503888818,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636343716,472838967999,8,13585,08/11/2021 4:08:36,130346699638,62,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0xb774e7678f3c341b81a926bd5dd58d97585700fc,AXS,2.00,0xb774e7678f3c341b81a926bd5dd58d97585700fc,0x7fb8415460a14284882d13f5ceea5ea46896e63d506339999f594a8000a5b277,155505,0x537863d8361021ebf111c254deb1291787f9386b3d6c463703bfd9ec451fa680,"3,08446E+28",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636343716,472838967999,8,13585,08/11/2021 4:13:00,100645845864,85,76
0xaf027b69af64c0ed73d404901dbb4536c7eb9296,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.00000000000000537,0xaf027b69af64c0ed73d404901dbb4536c7eb9296,0xa384d0babb7082643eb99a1c3f97336b0adf8abbb3179f6d73e8152cf1bf7a1b,221256,0x5db9cf2718c474b3fface6fe99fc3fcfb0a012dc2b3a83e7f9aee89e3d3ad203,41177122410,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636343716,472838967999,8,13585,08/11/2021 4:15:19,96099116404,76,78
0xaf027b69af64c0ed73d404901dbb4536c7eb9296,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.00000000000000537,0xaf027b69af64c0ed73d404901dbb4536c7eb9296,0xa384d0babb7082643eb99a1c3f97336b0adf8abbb3179f6d73e8152cf1bf7a1b,221256,0x9872323002d5ca654d5ae5538526a185c957e8ba053a1ac6f8be66df19fae3cc,41177122410,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636343716,472838967999,8,13585,08/11/2021 4:15:18,96099116404,76,78
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x1d7a3a767e0666ec87216385b709ef3e2970bec8,AXS,3.25097529,0x1d7a3a767e0666ec87216385b709ef3e2970bec8,0xc1c68b3403b8e1cbfa88dccf214e9d868eb734536896186de7c6e327aafc910c,155517,0x05a03329962d2cd16f73dbe38f14290cb04fae463915f1c064d5a4e3fd78f115,50219094592665392610000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636343716,472838967999,8,13585,08/11/2021 4:17:19,99505002954,70,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x53d25b69dedcf1d7fb3f59e8ed4170594414b620,AXS,42.78693,0x53d25b69dedcf1d7fb3f59e8ed4170594414b620,0x7df88f86a5450ceddc871a81c2ab88b36c4ef51a6a00b125852e844fd214ea97,155529,0x26c0250a10e1c4adc91a42e8fee42ff0dd21f728ade7b9ad2a711071f0758674,660615778378686660000000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636343716,472838967999,8,13585,08/11/2021 4:19:34,103580493013,95,76
0x48c04ed5691981c42154c6167398f95e8f38a7ff,0x28c6c06298d514db089934071355e5743bf21d60,AXS,55.186805,0x28c6c06298d514db089934071355e5743bf21d60,0xebe82584ec21e9bf21863928bd6a5c76c23b071e470139eb92be5af3b8c0e0be,34529,0xbd3a9193bc0550266e8393589b2299e0d9380edf7b777bcff7b49cda8991bb43,852065669149616410000000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636343716,472838967999,8,13585,08/11/2021 4:19:46,143000000000,85,62
0x7bbe51bec3359eac6b3341264f54f57c4d597eb6,0x28c6c06298d514db089934071355e5743bf21d60,SLP,0.000000000000161423,0x28c6c06298d514db089934071355e5743bf21d60,0xa4a68787203aaa9bacc2cf174a8e09926f72ad0225240d5c1127162c14da7833,51547,0x988ccbdb2989d37b14933351a33876d97825af0b450a6fdba33d176609000f17,1241976616698,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636343716,472838967999,8,13585,08/11/2021 4:22:55,143000000000,85,83
0xe4ca832e87ec6187a294f204387f74bad6947a16,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.000000000000001513,0x69de7e30524f54b7caffef9d9176ef86b7d14beb,0x9927bbf125c6a26b59c4d3b64a8195c328d7ef77fb605943c97b7b206b8b6329,204127,0x5f76fced0dd9e163a0b449df51187dcb0a39b2fb7d4cf02a3bf8c94eb618aa01,11640910038,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636343716,472838967999,8,13585,08/11/2021 4:23:11,87761718697,76,93
0x1ad4145be6f2fceb6ce972e16fea0fd96c225173,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.000000000000002126,0x1ad4145be6f2fceb6ce972e16fea0fd96c225173,0xf54d4bb89be6cc6b23436795822089b0fd51ed0521b2a1b27c549a6a2d2550ac,204720,0x0abc9644b85c885f7ff35f6caa7693c3783f5ec2fbbf712acf9c2eddd2a6f2f3,16353725626,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636343716,472838967999,8,13585,08/11/2021 4:27:07,98967519075,76,92
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0xec88f7c900ccd8881c1a67187ace105e9c1b8d25,AXS,10.5499,0xec88f7c900ccd8881c1a67187ace105e9c1b8d25,0x99ec2b846991d877fc46712d4228939b823f0e9ade8b882a5fce292176e4f75c,155505,0x0abc9644b85c885f7ff35f6caa7693c3783f5ec2fbbf712acf9c2eddd2a6f2f3,163472326935883400000000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636343716,472838967999,8,13585,08/11/2021 4:27:07,98467519075,97,76
0x28c6c06298d514db089934071355e5743bf21d60,0x7cc805722f689eaf4eac786464fbfde518b27ece,SLP,0.000000000000010388,0x7cc805722f689eaf4eac786464fbfde518b27ece,0x06504fd51a0cc3b4fd4cb8753793a6a66bae3d06dd8167e7e9d8528c6d67fea3,29635,0xc7786f664b0a4b41c478788694e12c6a8df234126e915b3ebd55cfef7116e0cf,79892435532,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636343716,472838967999,8,13585,08/11/2021 4:30:48,111000000000,96,85
0x28c6c06298d514db089934071355e5743bf21d60,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,AXS,10689.75063037,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0x7696e3d3741a7babfbf8bc3701f51f1ed89ec4b47e7fc3cc0522c58ddcf6c3bf,29741,0x4f10d10ce18817a9260e347f32104349c949d5f6993706fe99e6cf6f310a5a5b,165688385099629103076750000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636343716,472838967999,8,13585,08/11/2021 4:31:51,114000000000,96,85
0x28c6c06298d514db089934071355e5743bf21d60,0x6b2d3edc010bca3fb3f4ea7083c873026eb77e1b,AXS,149.70,0x6b2d3edc010bca3fb3f4ea7083c873026eb77e1b,0xc2d95615fb21c408cef98a561908c5bb29528a7e683c9ec4982d069a354b6090,29717,0x7377ad0fc7feb6f8bc3c4c208f217292831d4dacf05e6c2c4cdd28e855f3e7c3,"2,32024E+30",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636343716,472838967999,8,13585,08/11/2021 4:32:50,114000000000,95,85
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x08d0764770ec7ed077f106e48ad2efe329bc8a90,AXS,9.00,0x08d0764770ec7ed077f106e48ad2efe329bc8a90,0x61f62291a4d6fe5f5ca6f0d08fbfd35241d79efa935c53b23dd16746a6d1411b,155493,0x65a867dcf630c5bc9d8270dd668260e0ddfc987abee782284d3caf9d802f3928,"1,3936E+27",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,24,1636343716,472838967999,8,13585,08/11/2021 4:34:00,102275445866,96,76
